Struct_ID, OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,Pipe_Grade
293,-0.517184276,-0.4208,-0.545205479,0.184974927,0.028213166,0.196428571,0.180645161,0.408569704,-0.778894472,-0.298701299,-0.849056604,-0.2,-0.9375,-0.934693878,-1,-0.975,-0.968441815,-0.983739837,-0.84,-0.326086957,-0.95,6
294,-0.517184276,-0.4208,-0.545205479,0.184974927,0.028213166,0.196428571,0.180645161,0.408569704,-0.778894472,-0.298701299,-0.849056604,-0.2,-0.9375,-0.934693878,-1,-0.975,-0.968441815,-0.983739837,-0.84,-0.326086957,-0.95,6
295,-0.517184276,-0.4208,-0.545205479,0.200744315,0.090909091,0.196428571,0.24516129,0.493059747,-0.849246231,-0.887445887,-0.849056604,-0.927272727,-0.942708333,-0.934693878,0.358974359,-0.961363636,-0.940828402,-0.983739837,-0.92,-0.391304348,-0.95,6
296,-0.517184276,-0.4208,-0.545205479,0.200744315,0.090909091,0.196428571,0.24516129,0.493059747,-0.849246231,-0.887445887,-0.849056604,-0.927272727,-0.942708333,-0.934693878,0.358974359,-0.961363636,-0.940828402,-0.983739837,-0.92,-0.391304348,-0.95,6
297,-0.517184276,-0.4208,-0.545205479,0.263821869,0.137931034,0.196428571,0.129032258,0.444779722,-0.869346734,-0.865800866,-0.811320755,-0.963636364,-0.822916667,-0.910204082,0.102564103,-0.954545455,-0.940828402,-0.983739837,-0.92,-0.282608696,-0.95,6
298,-0.517184276,-0.4208,-0.545205479,0.263821869,0.137931034,0.196428571,0.129032258,0.444779722,-0.869346734,-0.865800866,-0.811320755,-0.963636364,-0.822916667,-0.910204082,0.102564103,-0.954545455,-0.940828402,-0.983739837,-0.92,-0.282608696,-0.95,6
299,-0.826162245,-0.44,-0.139726027,-0.177721008,0.21630094,-0.214285714,0.587096774,0.287869644,-0.819095477,-0.41991342,-0.773584906,-0.836363636,-0.96875,-0.991836735,-0.974358974,-0.979545455,-0.960552268,-0.983739837,-0.92,-0.97826087,-0.85,5
300,0.117340517,-0.44,-0.81369863,-0.319645504,-0.598746082,-0.410714286,-0.496774194,-0.636692818,-0.849246231,-0.965367965,-0.886792453,-0.909090909,-0.880208333,-0.967346939,-1,-0.975,-0.771203156,-0.93495935,-0.84,-0.97826087,-0.8,2
301,0.117340517,-0.44,-0.81369863,-0.098874066,-0.551724138,-0.410714286,-0.496774194,-0.636692818,-0.849246231,-0.965367965,-0.886792453,-0.909090909,-0.880208333,-0.967346939,-1,-0.975,-0.771203156,-0.93495935,-0.84,-0.97826087,-0.8,2
302,0.054338043,-0.4848,-0.81369863,-0.568801842,-0.410658307,-0.25,-2.22E-16,-0.542546771,-0.869346734,-0.857142857,-0.981132075,-0.490909091,-0.932291667,-0.983673469,-1,-0.986363636,-0.964497041,-1,-0.92,-0.97826087,-0.85,2
303,0.054338043,-0.4848,-0.81369863,-0.483647144,-0.410658307,-0.25,0.006451613,-0.572721786,-0.83919598,-0.917748918,-0.981132075,-0.527272727,-0.880208333,-0.975510204,-1,-0.981818182,-0.952662722,-0.983739837,-0.84,-0.97826087,-0.8,2
304,-0.705383035,-0.4944,-0.402739726,0.342668811,0.090909091,0.678571429,-0.903225806,0.468919734,-0.949748744,0.038961039,-0.867924528,-0.545454545,-0.90625,-0.853061224,0.102564103,-0.947727273,-0.779092702,-0.902439024,-0.12,0.217391304,-0.75,7
305,-1,-0.5008,0.473972603,-0.098874066,0.043887147,-0.160714286,0.225806452,-0.255280628,-0.778894472,-0.090909091,-0.905660377,-0.963636364,-0.791666667,-0.926530612,-0.974358974,-0.840909091,-0.211045365,-0.382113821,-0.84,-0.826086957,-1,5
306,-0.986311056,-0.5008,0.38630137,-0.098874066,0.191222571,0.107142857,0.290322581,-0.954133977,-0.869346734,-0.922077922,-0.867924528,-0.909090909,-0.880208333,-0.902040816,-1,-0.972727273,-0.940828402,-0.983739837,-1,-1,-1,5
307,-0.986311056,-0.5008,0.38630137,-0.020027123,0.090909091,0.107142857,0.419354839,0.48098974,-0.889447236,-0.930735931,-0.962264151,-1,-0.791666667,-0.918367347,-1,-0.959090909,-0.917159763,-0.995121951,-1,-1,-1,5
308,-0.986311056,-0.5008,0.38630137,0.121897373,0.288401254,0.107142857,0.35483871,0.215449608,-0.83919598,-0.857142857,-0.886792453,-1,-0.859375,-0.893877551,-1,-0.902272727,-0.917159763,-0.983739837,-1,-1,-0.85,5
309,-0.986311056,-0.5008,0.38630137,0.137666761,0.07523511,0.107142857,0.4,0.167169584,-0.829145729,-0.896103896,1.018867925,-0.818181818,-0.78125,-0.885714286,-0.948717949,-0.965909091,-0.909270217,-0.967479675,-0.84,-0.956521739,-0.7,5
310,-0.95345756,-0.5008,0.210958904,-0.155643864,0.231974922,-0.142857143,0.548387097,0.251659626,-0.688442211,-0.926406926,-0.79245283,-0.909090909,-0.880208333,-0.87755102,-1,-0.922727273,-0.786982249,-0.821138211,-1,-1,-0.8,5
311,-0.95345756,-0.5008,0.210958904,0.058819819,0.07523511,-0.142857143,0.290322581,0.106819553,-0.638190955,-0.9004329,-0.679245283,-0.909090909,-0.869791667,-0.893877551,-1,-0.75,-0.830374753,-1,-1,-1,-1,5
312,-0.95345756,-0.5008,0.210958904,0.106127984,0.012539185,0.267857143,0.238709677,0.143029572,-0.909547739,-0.822510823,-0.905660377,-0.945454545,-0.953125,-0.951020408,-0.230769231,-0.979545455,-0.794871795,-0.967479675,-0.84,-0.934782609,-0.1,5
313,-0.933510817,-0.5008,0.123287671,-0.067335289,-0.081504702,0.178571429,0.090322581,0.193723597,-0.829145729,-0.857142857,-0.943396226,-1,-0.880208333,-1,-0.948717949,-0.952272727,-0.857988166,-1,-0.84,-0.869565217,-1,5
314,-0.933510817,-0.5008,0.123287671,0.027281042,-0.018808777,0.160714286,0.096774194,0.336149668,-0.768844221,-0.818181818,-0.79245283,-0.963636364,-0.848958333,-0.926530612,-0.923076923,-0.972727273,-0.75147929,-0.951219512,-0.84,-0.934782609,0,5
315,-0.933510817,-0.5008,0.123287671,0.121897373,0.122257053,0.160714286,0.161290323,0.456849728,-0.819095477,-0.727272727,-0.716981132,-0.981818182,-0.895833333,-0.910204082,-0.897435897,-0.956818182,-0.731755424,-0.967479675,-0.84,-0.934782609,0.05,5
316,-0.933510817,-0.5008,0.123287671,0.184974927,0.028213166,0.160714286,0.116129032,0.209414605,-0.849246231,-0.861471861,-0.849056604,-0.963636364,-0.78125,-0.942857143,-0.948717949,-0.952272727,-0.893491124,-0.902439024,-0.84,-0.891304348,-0.7,5
317,-0.910495324,-0.5008,0.035616438,-0.114643454,-0.034482759,-0.071428571,0.290322581,0.022329511,-0.768844221,-0.861471861,-0.698113208,-1,-0.713541667,-0.902040816,-1,-0.879545455,-0.621301775,-0.918699187,-1,-1,-1,5
318,-0.910495324,-0.5008,0.035616438,-0.083104677,-0.034482759,-0.125,0.451612903,0.165962583,-0.788944724,-0.874458874,-0.735849057,-0.927272727,-0.822916667,-0.926530612,-0.923076923,-0.945454545,-0.842209073,-0.93495935,-0.84,-0.934782609,-0.7,5
319,-0.910495324,-0.5008,0.035616438,0.15343615,0.373040752,-0.214285714,0.677419355,0.155099578,-0.778894472,-0.857142857,-0.867924528,-0.981818182,-0.890625,-0.869387755,-1,-0.922727273,-0.810650888,-0.951219512,-1,-1,-1,5
320,-0.910495324,-0.5008,0.035616438,0.295360646,0.482758621,0.125,0.425806452,0.541339771,-0.83919598,-0.904761905,-0.886792453,-0.963636364,-0.770833333,-0.942857143,-0.974358974,-0.943181818,-0.889546351,-0.983739837,-0.92,-0.652173913,-0.75,6
321,-0.910495324,-0.5008,0.035616438,0.468823919,0.749216301,0.125,0.380645161,0.517199759,-0.849246231,-0.909090909,-0.905660377,-0.981818182,-0.791666667,-0.942857143,-0.974358974,-0.947727273,-0.881656805,-0.983739837,-0.92,-0.673913043,-0.75,6
322,-0.910495324,-0.5008,0.035616438,0.500362696,0.122257053,-0.089285714,0.677419355,0.106819553,-0.778894472,-0.619047619,-0.867924528,-1,-0.177083333,-0.918367347,-1,-0.918181818,-0.723865878,-0.951219512,-1,-1,-0.75,5
323,-0.883643915,-0.5008,-0.052054795,-0.143028353,-0.152037618,-0.053571429,0.35483871,0.215449608,-0.829145729,-0.826839827,-0.867924528,-0.654545455,-0.90625,-0.910204082,-1,-0.988636364,-0.944773176,-0.967479675,-1,-0.913043478,-1,5
324,-0.883643915,-0.5008,-0.052054795,-0.020027123,0.059561129,-0.160714286,0.490322581,0.044055522,-0.738693467,-0.722943723,-0.735849057,-0.927272727,-0.911458333,-0.934693878,-0.923076923,-0.836363636,-0.412228797,-0.772357724,-0.84,-0.934782609,0.25,5
325,-0.883643915,-0.5008,-0.052054795,0.027281042,0.043887147,-0.160714286,0.541935484,0.191309596,-0.67839196,-0.714285714,-0.754716981,-0.963636364,-0.921875,-0.942857143,-0.923076923,-0.931818182,-0.250493097,-0.674796748,-0.84,-0.913043478,0.85,5
326,-0.883643915,-0.5008,-0.052054795,0.058819819,0.137931034,-0.017857143,0.464516129,0.227519614,-0.829145729,-0.688311688,-0.773584906,-0.945454545,-0.822916667,-0.926530612,-1,-0.781818182,-0.550295858,-0.837398374,-0.92,-0.97826087,0.05,5
327,-0.883643915,-0.5008,-0.052054795,0.074589207,0.07523511,-0.160714286,0.374193548,0.118889559,-0.658291457,-0.701298701,-0.698113208,-0.963636364,-0.90625,-0.934693878,-0.923076923,-0.852272727,-0.566074951,-0.788617886,-0.84,-0.934782609,0.35,5
328,-0.883643915,-0.5008,-0.052054795,0.090358596,0.169278997,-0.017857143,0.503225806,0.23958962,-0.819095477,-0.74025974,-0.830188679,-0.963636364,-0.723958333,-0.934693878,-1,-0.972727273,-0.944773176,-0.983739837,-0.92,-0.97826087,-0.9,5
329,-0.883643915,-0.5008,-0.052054795,0.099820229,0.031347962,-0.160714286,0.6,0.085093543,-0.718592965,-0.515151515,-0.716981132,-0.981818182,-0.947916667,-0.959183673,-0.923076923,-0.840909091,-0.692307692,-0.93495935,-0.84,-0.956521739,0.35,5
330,-0.883643915,-0.5008,-0.052054795,0.169205538,0.184952978,-0.160714286,0.541935484,0.191309596,-0.67839196,-0.714285714,-0.754716981,-0.963636364,-0.921875,-0.942857143,-0.923076923,-0.931818182,-0.250493097,-0.674796748,-0.84,-0.913043478,0.85,5
331,-0.883643915,-0.5008,-0.052054795,0.232283092,0.34169279,-0.160714286,0.509677419,0.077851539,-0.75879397,-0.675324675,-0.830188679,-0.927272727,-0.90625,-0.951020408,-0.923076923,-0.843181818,-0.506903353,-0.853658537,-0.84,-0.934782609,0.4,5
332,-0.883643915,-0.5008,-0.052054795,0.311130034,0.404388715,0.053571429,0.083870968,0.468919734,-0.829145729,-0.80952381,-0.867924528,-0.981818182,-0.916666667,-0.983673469,-0.923076923,-0.961363636,-0.723865878,-0.869918699,-0.92,-0.739130435,0.15,6
333,-0.883643915,-0.5008,-0.052054795,0.342668811,0.263322884,-0.017857143,0.419354839,0.227519614,-0.819095477,-0.701298701,-0.811320755,-0.981818182,-0.78125,-0.812244898,-1,-0.784090909,-0.558185404,-0.902439024,-0.92,-0.97826087,0.05,5
334,-0.883643915,-0.5008,-0.052054795,0.468823919,0.435736677,0.553571429,-0.741935484,0.601689801,-0.979899497,-0.025974026,-0.849056604,-0.527272727,-0.885416667,-0.959183673,-1,-0.961363636,-0.972386588,-1,-0.84,-0.108695652,-0.8,7
335,-0.851910429,-0.5008,-0.139726027,0.043050431,0.169278997,-0.160714286,0.496774194,0.068195534,-0.688442211,-0.805194805,-0.811320755,-0.945454545,-0.90625,-0.951020408,-0.923076923,-0.934090909,-0.447731755,-0.788617886,-0.84,-0.934782609,0.6,5
336,-0.81383024,-0.5008,-0.22739726,-0.474185511,-0.394984326,-0.053571429,0.55483871,-0.567893784,-0.75879397,-0.878787879,-0.962264151,-0.981818182,-0.875,-0.934693878,-1,-0.984090909,-0.952662722,-0.983739837,-0.44,-0.97826087,-1,2
337,-0.7672878,-0.5008,-0.315068493,-0.114643454,-0.05015674,-0.196428571,0.677419355,-0.243210622,-0.708542714,-0.861471861,-0.735849057,-0.981818182,-0.90625,-0.885714286,-1,-0.827272727,-0.735700197,-1,-1,-1,-1,5
338,-0.728794036,-0.5008,-0.375342466,-0.067335289,0.326018809,-0.125,0.406451613,0.36028968,-0.83919598,-0.272727273,-0.79245283,-0.563636364,-0.765625,-0.902040816,-0.948717949,-0.852272727,-0.771203156,-0.93495935,-0.92,-0.956521739,-0.75,5
339,-0.709109743,-0.5008,-0.402739726,-0.319645504,-0.222570533,-0.142857143,0.451612903,-0.388050694,-0.819095477,-0.831168831,-0.905660377,-0.909090909,-0.880208333,-0.959183673,-0.974358974,-0.984090909,-0.944773176,-0.967479675,-0.44,-0.97826087,-0.7,3
340,-0.709109743,-0.5008,-0.402739726,-0.275491216,-0.191222571,-0.142857143,0.451612903,-0.388050694,-0.819095477,-0.831168831,-0.905660377,-0.909090909,-0.880208333,-0.959183673,-0.974358974,-0.984090909,-0.944773176,-0.967479675,-0.44,-0.97826087,-0.7,3
341,-0.709109743,-0.5008,-0.402739726,-0.206105907,0.084639498,-0.125,0.432258065,0.396499698,-0.778894472,-0.554112554,-0.830188679,-0.781818182,-0.776041667,-0.787755102,-0.923076923,-0.854545455,-0.723865878,-0.902439024,-0.84,-0.956521739,-0.65,5
342,-0.709109743,-0.5008,-0.402739726,-0.004257735,-0.253918495,-0.107142857,0.24516129,-0.092335546,-0.798994975,-0.978354978,-0.867924528,-0.945454545,-0.875,-0.967346939,-1,-0.959090909,-0.869822485,-0.951219512,-0.92,-0.956521739,-0.8,5
343,-0.709109743,-0.5008,-0.402739726,0.033588797,-0.191222571,-0.107142857,0.290322581,-0.013880507,-0.738693467,-0.982683983,-0.754716981,-0.672727273,-0.885416667,-0.934693878,-0.974358974,-0.843181818,-0.704142012,-0.93495935,-0.84,-0.956521739,-0.65,5
344,-0.709109743,-0.5008,-0.402739726,0.200744315,0.169278997,-0.107142857,0.316129032,-0.115268558,-0.718592965,-0.96969697,-0.754716981,-0.890909091,-0.854166667,-0.991836735,-1,-0.956818182,-0.854043393,-0.967479675,-0.92,-0.956521739,-0.8,5
345,-0.709109743,-0.5008,-0.402739726,0.232283092,0.326018809,0.25,0.4,0.263729632,-0.869346734,-0.930735931,-0.754716981,-0.890909091,-0.760416667,-0.836734694,0.256410256,-0.961363636,-0.956607495,-0.983739837,-0.92,-0.565217391,-0.85,6
346,-0.709109743,-0.5008,-0.402739726,0.374207588,0.34169279,0.25,0.341935484,0.287869644,-0.859296482,-0.878787879,-0.773584906,-0.927272727,-0.786458333,-0.86122449,0.41025641,-0.943181818,-0.940828402,-0.983739837,-0.92,-0.47826087,-0.75,6
347,-0.709109743,-0.5008,-0.402739726,0.468823919,0.60815047,0.25,0.4,0.553409777,-0.819095477,-0.891774892,-0.773584906,-0.927272727,-0.760416667,-0.86122449,0.435897436,-0.945454545,-0.917159763,-0.951219512,-0.92,-0.413043478,-0.8,6
348,-0.634309375,-0.5008,-0.490410959,-0.130412843,-0.238244514,0.053571429,0.219354839,-0.054918527,-0.788944724,-0.926406926,-0.924528302,-0.945454545,-0.848958333,-1,-0.948717949,-0.975,-0.944773176,-0.983739837,-0.92,-0.956521739,-0.75,3
349,-0.634309375,-0.5008,-0.490410959,-0.067335289,0.059561129,0.089285714,0.393548387,0.215449608,-0.869346734,-0.80952381,-0.830188679,-0.981818182,-0.947916667,-0.967346939,-0.102564103,-0.975,-0.66469428,-0.983739837,-0.92,-0.97826087,0.25,5
350,-0.634309375,-0.5008,-0.490410959,0.080896963,0.344827586,0.071428571,0.574193548,0.215449608,-0.949748744,-0.800865801,-0.849056604,-0.981818182,-0.953125,-0.951020408,-0.179487179,-0.977272727,-0.680473373,-0.967479675,-0.92,-0.97826087,0.25,5
351,-0.634309375,-0.5008,-0.490410959,0.15343615,0.26645768,0.071428571,0.35483871,0.336149668,-0.788944724,-0.878787879,-0.509433962,-0.981818182,-0.614583333,-0.910204082,-1,-0.915909091,-0.842209073,-0.967479675,-0.92,-0.97826087,-0.75,5
352,-0.575642433,-0.5008,-0.545205479,-0.606648374,-0.347962382,-0.196428571,0.483870968,-0.170790585,-0.819095477,-1,-0.811320755,-0.363636364,-0.880208333,-0.885714286,-1,-0.906818182,-0.822485207,-1,-1,-0.995652174,-1,3
353,-0.575642433,-0.5008,-0.545205479,-0.267606522,-0.250783699,-0.142857143,0.548387097,-0.448400724,-0.698492462,-0.844155844,-0.924528302,-0.854545455,-0.895833333,-0.934693878,-1,-0.956818182,-0.877712032,-0.983739837,-1,-1,-0.8,2
354,-0.575642433,-0.5008,-0.545205479,0.15343615,0.21630094,0.107142857,0.187096774,0.287869644,-0.798994975,-0.917748918,-0.754716981,-0.909090909,-0.828125,-0.869387755,-0.41025641,-0.863636364,-0.712031558,-0.93495935,-0.76,-0.260869565,-0.35,6
355,-0.453396897,-0.5008,-0.632876712,-0.054719778,-0.047021944,-0.089285714,0.419354839,-0.086300543,-0.708542714,-0.593073593,-0.830188679,-0.963636364,-0.729166667,-0.926530612,-0.948717949,-0.845454545,0.025641026,-0.430894309,-0.84,-0.956521739,-0.5,3
356,-0.261391678,-0.5008,-0.726027397,-0.549878576,-0.394984326,-0.553571429,-0.690322581,-0.610138805,-0.497487437,-0.952380952,0.735849057,-0.981818182,-0.973958333,-0.991836735,-0.871794872,-0.986363636,-0.984220907,-1,-0.92,-0.97826087,-0.85,2
357,-0.261391678,-0.5008,-0.726027397,-0.335414893,-0.347962382,-0.553571429,-0.780645161,-0.634278817,-0.507537688,-0.961038961,0.849056604,-0.981818182,-0.973958333,-0.991836735,-0.897435897,-0.986363636,-0.984220907,-1,-0.92,-0.97826087,-0.9,2
358,-0.261391678,-0.5008,-0.726027397,-0.234490806,-0.332288401,-0.553571429,0.374193548,-0.115268558,-0.879396985,-0.753246753,-0.754716981,-0.963636364,-0.880208333,-0.983673469,-1,-0.988636364,-0.976331361,-0.983739837,-0.92,-0.97826087,-0.95,2
359,-0.261391678,-0.5008,-0.726027397,-0.209259785,0.059561129,-0.553571429,-0.651612903,-0.628243814,-0.326633166,-0.974025974,1,-0.981818182,-0.973958333,-0.991836735,-0.871794872,-0.986363636,-0.980276134,-1,-0.92,-0.97826087,-0.95,2
360,0.031837163,-0.5008,-0.81369863,-0.363799792,-0.285266458,0.714285714,-0.335483871,0.155099578,-0.959798995,-0.142857143,-0.924528302,-0.454545455,-0.96875,-0.983673469,0.615384615,-0.984090909,-0.948717949,-0.983739837,-0.84,-0.97826087,-0.95,3
361,-0.710973097,-0.504,-0.402739726,-0.020027123,-0.144200627,-0.125,0.412903226,-0.066988533,-0.638190955,-0.982683983,-0.754716981,-0.8,-0.869791667,-0.942857143,-0.974358974,-0.947727273,-0.692307692,-0.821138211,-0.84,-0.956521739,-0.7,5
362,-0.447034482,-0.504,-0.638356164,-0.177721008,-0.034482759,-0.196428571,0.387096774,0.118889559,-0.738693467,-0.935064935,-0.886792453,-0.636363636,-0.875,-0.942857143,-0.974358974,-0.890909091,-0.775147929,-0.93495935,-0.68,-0.956521739,-0.75,3
363,-0.447034482,-0.504,-0.638356164,-0.098874066,-0.003134796,-0.196428571,0.477419355,-0.182860591,-0.768844221,-0.774891775,-0.867924528,-0.672727273,-0.838541667,-0.959183673,-1,-0.936363636,-0.857988166,-0.951219512,-0.6,-0.956521739,-0.8,3
364,0.027336999,-0.504,-0.81369863,-0.455262245,-0.567398119,0.285714286,0.232258065,-0.016294508,-0.819095477,-0.939393939,-0.849056604,-0.981818182,-0.885416667,-0.983673469,-0.974358974,-0.956818182,-0.834319527,-0.967479675,-0.92,-0.97826087,-0.75,2
365,0.027336999,-0.504,-0.81369863,-0.300722238,-0.44200627,-0.517857143,-0.425806452,-0.535304768,-0.869346734,-0.974025974,-0.679245283,-1,-0.947916667,-0.975510204,-1,-0.970454545,-0.850098619,-0.918699187,-0.84,-0.97826087,-0.75,2
366,0.027336999,-0.504,-0.81369863,-0.130412843,-0.347962382,-0.160714286,0.529032258,-0.268557634,-0.738693467,-0.961038961,-0.905660377,-0.963636364,-0.828125,-0.902040816,-1,-0.888636364,-0.34122288,-0.853658537,-0.92,-0.97826087,0.75,2
367,0.027336999,-0.504,-0.81369863,-0.083104677,-0.363636364,0.428571429,-0.167741935,-0.068195534,-0.859296482,-0.96969697,-0.981132075,-0.963636364,-0.927083333,-0.983673469,-1,-0.965909091,-0.960552268,-0.983739837,-0.92,-0.97826087,-0.95,2
368,0.027336999,-0.504,-0.81369863,0.090358596,-0.31661442,0.571428571,-0.767741935,-0.349426675,-0.949748744,-0.341991342,-0.679245283,-0.418181818,-0.848958333,-0.951020408,-1,-0.972727273,-0.940828402,-0.983739837,-0.84,-0.717391304,-1,3
369,0.027336999,-0.504,-0.81369863,0.326899423,-0.159874608,0.928571429,-0.638709677,0.056125528,-0.989949749,-0.510822511,-0.867924528,-0.509090909,-0.927083333,-0.975510204,-1,-0.956818182,-0.984220907,-1,-0.84,-0.630434783,-1,5
370,-0.45894364,-0.5072,-0.632876712,-0.565647964,-0.536050157,-0.553571429,-0.135483871,-0.48098974,-0.83919598,-0.883116883,-0.924528302,-0.8,-0.96875,-1,-1,-0.984090909,-0.921104536,-0.983739837,-0.92,-0.97826087,-0.8,2
371,-0.45894364,-0.5072,-0.632876712,-0.430031223,0.07523511,-0.142857143,0.677419355,-0.074230537,-0.829145729,-0.264069264,-0.811320755,-0.709090909,-0.895833333,-0.902040816,-0.948717949,-0.945454545,-0.850098619,-0.918699187,-0.84,-0.956521739,-0.7,4
372,-0.45894364,-0.5072,-0.632876712,-0.193490396,0.200626959,-0.142857143,0.677419355,-0.001810501,-0.798994975,-0.307359307,-0.773584906,-0.690909091,-0.890625,-0.893877551,-0.948717949,-0.947727273,-0.869822485,-0.93495935,-0.84,-0.956521739,-0.75,4
373,-0.45894364,-0.5072,-0.632876712,-0.098874066,-0.05015674,-0.053571429,0.483870968,-0.038020519,-0.778894472,-0.978354978,-0.924528302,-0.636363636,-0.875,-0.902040816,-0.948717949,-0.959090909,-0.861932939,-0.951219512,-0.84,-0.956521739,-0.7,4
374,-0.45894364,-0.5072,-0.632876712,0.027281042,-0.175548589,-0.232142857,0.451612903,-0.432709716,-0.819095477,-0.991341991,-0.528301887,-0.072727273,-0.880208333,-0.934693878,-0.974358974,-0.865909091,-0.767258383,-0.951219512,-0.84,-0.913043478,-0.7,2
375,-0.275218302,-0.5136,-0.726027397,-0.814804302,-0.724137931,-0.571428571,-0.270967742,-0.51961376,-0.788944724,-0.965367965,-0.924528302,-0.854545455,-0.973958333,-0.991836735,-1,-0.979545455,-0.82642998,-0.951219512,-0.92,-0.97826087,-0.75,2
376,-0.275218302,-0.5136,-0.726027397,-0.799034913,-0.739811912,-0.571428571,-0.270967742,-0.558237779,-0.778894472,-0.930735931,-0.924528302,-0.836363636,-0.973958333,-0.991836735,-1,-0.981818182,-0.956607495,-0.983739837,-0.92,-0.97826087,-0.8,2
377,-0.275218302,-0.5136,-0.726027397,-0.745418993,-0.692789969,-0.571428571,-0.264516129,-0.56065178,-0.809045226,-0.965367965,-0.924528302,-0.854545455,-0.973958333,-0.991836735,-1,-0.979545455,-0.82642998,-0.93495935,-0.92,-0.97826087,-0.75,2
378,-0.275218302,-0.5136,-0.726027397,-0.717034093,-0.661442006,-0.571428571,-0.283870968,-0.55944478,-0.788944724,-0.935064935,-0.924528302,-0.781818182,-0.973958333,-0.991836735,-1,-0.984090909,-0.952662722,-0.983739837,-0.92,-0.97826087,-0.8,2
