ID,OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,binary
484,0.019607843,0.25,12.75,40800,67400,2007,0.22399999999999998,1.15,0.022000000000000002,0.462,0.019,0.069,0.386,0.07,0.001,0.151,0.10300000000000001,0.006,0.002,0.001,0.015,0
485,0.019607843,0.25,12.75,42400,66500,1957,0.222,0.7659999999999999,0.027000000000000003,0.035,0.006999999999999999,0.004,0.011000000000000001,0.006,0.001,0.028999999999999998,0.11199999999999999,0.013999999999999999,0.002,0.001,0.008,0
486,0.019607843,0.25,12.75,46100,62500,1958,0.16,0.66,0.018000000000000002,0.009000000000000001,0.005,0.001,0.13,0.004,0.001,0.008,0.24,0.002,0.002,0.002,0.006,0
487,0.019607843,0.25,12.75,46500,72000,1954,0.243,0.789,0.024,0.065,0.01,0.002,0.03,0.006,0.0,0.011000000000000001,0.018000000000000002,0.001,0.005,0.001,0.005,0
488,0.019607843,0.25,12.75,46600,71500,1971,0.207,0.627,0.015,0.18899999999999997,0.006,0.032,0.022000000000000002,0.004,0.001,0.005,0.008,0.002,0.002,0.003,0.005,0
489,0.019607843,0.25,12.75,47200,66500,1958,0.215,0.6559999999999999,0.027000000000000003,0.006,0.006,0.0,0.124,0.005,0.001,0.008,0.24,0.002,0.002,0.001,0.006,0
490,0.019607843,0.25,12.75,47500,77000,1963,0.306,1.3,0.019,0.038,0.011000000000000001,0.004,0.063,0.025,0.054000000000000006,0.034,0.038,0.003,0.001,0.001,0.017,0
491,0.019607843,0.25,12.75,47600,69500,1958,0.25,0.83,0.019,0.005,0.006999999999999999,0.002,0.15,0.005,0.002,0.013000000000000001,0.26,0.004,0.002,0.002,0.006,0
492,0.019607843,0.25,12.75,47700,72500,2000,0.188,0.9359999999999999,0.004,0.231,0.011000000000000001,0.045,0.013000000000000001,0.004,0.003,0.032,0.032,0.002,0.003,0.001,0.011000000000000001,0
493,0.019607843,0.25,12.75,47900,66000,1950,0.26,0.79,0.02,0.012,0.012,0.004,0.033,0.012,0.002,0.032,0.075,0.008,0.002,0.003,0.006,0
494,0.019607843,0.25,12.75,48700,80000,1963,0.306,1.3,0.019,0.038,0.011000000000000001,0.004,0.063,0.025,0.054000000000000006,0.034,0.038,0.003,0.001,0.001,0.017,0
495,0.019607843,0.25,12.75,49100,63500,1958,0.24600000000000002,0.895,0.025,0.006999999999999999,0.008,0.001,0.159,0.003,0.001,0.015,0.32799999999999996,0.003,0.001,0.001,0.005,0
496,0.019607843,0.25,12.75,49200,68500,1958,0.23399999999999999,0.68,0.021,0.008,0.006,0.001,0.139,0.003,0.0,0.012,0.256,0.001,0.001,0.001,0.002,0
497,0.019607843,0.25,12.75,49300,75500,1954,0.237,0.785,0.024,0.065,0.01,0.002,0.03,0.006,0.0,0.011000000000000001,0.017,0.001,0.005,0.001,0.005,0
498,0.019607843,0.25,12.75,49400,69000,1958,0.23,0.68,0.012,0.009000000000000001,0.005,0.001,0.136,0.004,0.001,0.008,0.23399999999999999,0.002,0.002,0.002,0.005,0
499,0.019607843,0.25,12.75,49800,70500,1958,0.26,0.69,0.013000000000000001,0.005,0.005,0.0,0.14,0.004,0.001,0.008,0.25,0.002,0.002,0.001,0.005,0
500,0.019607843,0.25,12.75,49900,65000,1958,0.165,0.6890000000000001,0.015,0.004,0.004,0.001,0.14,0.009000000000000001,0.002,0.023,0.192,0.003,0.002,0.003,0.005,0
501,0.019607843,0.25,12.75,49900,68000,1958,0.21899999999999997,0.6779999999999999,0.015,0.004,0.005,0.0,0.11900000000000001,0.005,0.001,0.013000000000000001,0.20199999999999999,0.002,0.002,0.001,0.005,0
502,0.019607843,0.25,12.75,50000,69500,1958,0.228,0.605,0.023,0.004,0.006,0.0,0.121,0.004,0.001,0.01,0.235,0.002,0.002,0.001,0.005,0
503,0.019607843,0.25,12.75,50000,72000,1954,0.20800000000000002,0.7659999999999999,0.016,0.064,0.009000000000000001,0.006999999999999999,0.03,0.006,0.0,0.011000000000000001,0.017,0.001,0.005,0.001,0.005,0
504,0.019607843,0.25,12.75,50500,66000,1950,0.27,0.78,0.03,0.003,0.012,0.001,0.027999999999999997,0.011000000000000001,0.001,0.036000000000000004,0.13,0.015,0.002,0.002,0.006,0
505,0.019607843,0.25,12.75,50500,64500,1958,0.17800000000000002,0.68,0.015,0.003,0.006,0.0,0.146,0.012,0.001,0.022000000000000002,0.21600000000000003,0.002,0.002,0.001,0.006,0
506,0.019607843,0.25,12.75,51000,68000,1954,0.21600000000000003,0.43200000000000005,0.027000000000000003,0.032,0.006999999999999999,0.003,0.017,0.005,0.0,0.027000000000000003,0.073,0.006999999999999999,0.001,0.001,0.003,0
507,0.019607843,0.25,12.75,51500,71500,1958,0.22,0.71,0.015,0.006,0.005,0.001,0.15,0.005,0.002,0.011000000000000001,0.27,0.002,0.002,0.002,0.006,0
508,0.019607843,0.25,12.75,51500,68000,1958,0.21,0.64,0.013999999999999999,0.008,0.004,0.001,0.12,0.004,0.001,0.008,0.24,0.002,0.002,0.001,0.006,0
509,0.019607843,0.25,12.75,51500,66000,1968,0.172,1.19,0.023,0.013000000000000001,0.006,0.005,0.026000000000000002,0.006999999999999999,0.004,0.011000000000000001,0.015,0.002,0.002,0.021,0.008,0
510,0.019607843,0.25,12.75,51500,75500,1954,0.318,0.852,0.028999999999999998,0.071,0.013000000000000001,0.002,0.031,0.006,0.0,0.012,0.018000000000000002,0.001,0.006,0.001,0.005,0
511,0.019607843,0.25,12.75,51900,78700,1962,0.14,0.88,0.01,0.096,0.01,0.01,0.013000000000000001,0.013999999999999999,0.022000000000000002,0.013999999999999999,0.02,0.0,0.0,0.0,0.0,0
512,0.019607843,0.25,12.75,52000,69000,1958,0.252,0.8009999999999999,0.017,0.004,0.008,0.0,0.019,0.005,0.001,0.008,0.313,0.002,0.002,0.001,0.005,0
513,0.019607843,0.25,12.75,52000,67500,1958,0.24100000000000002,0.659,0.016,0.005,0.005,0.0,0.11800000000000001,0.004,0.001,0.008,0.257,0.002,0.002,0.001,0.005,0
514,0.019607843,0.25,12.75,52500,72000,1957,0.231,0.84,0.022000000000000002,0.036000000000000004,0.009000000000000001,0.005,0.016,0.005,0.0,0.024,0.10099999999999999,0.009000000000000001,0.002,0.001,0.003,0
515,0.019607843,0.25,12.75,52700,79000,1962,0.14,0.88,0.01,0.096,0.01,0.01,0.013000000000000001,0.013999999999999999,0.022000000000000002,0.013999999999999999,0.02,0.0,0.0,0.0,0.0,0
516,0.019607843,0.25,12.75,53000,71000,1958,0.26,0.7090000000000001,0.013999999999999999,0.008,0.005,0.001,0.153,0.003,0.0,0.011000000000000001,0.266,0.001,0.001,0.001,0.004,0
517,0.019607843,0.25,12.75,53500,73000,1958,0.32,0.78,0.016,0.006999999999999999,0.005,0.001,0.154,0.005,0.002,0.01,0.27899999999999997,0.003,0.002,0.002,0.006,0
518,0.019607843,0.25,12.75,53500,71000,1958,0.22,0.63,0.016,0.005,0.005,0.001,0.147,0.009000000000000001,0.001,0.027999999999999997,0.158,0.006,0.002,0.002,0.006,0
519,0.019607843,0.25,12.75,53500,71500,1958,0.185,0.645,0.016,0.004,0.004,0.0,0.135,0.004,0.001,0.006999999999999999,0.209,0.001,0.002,0.001,0.005,0
520,0.019607843,0.25,12.75,53500,64000,1968,0.17,0.987,0.016,0.009000000000000001,0.006,0.002,0.02,0.006,0.013000000000000001,0.019,0.013999999999999999,0.001,0.002,0.0,0.006,0
521,0.019607843,0.25,12.75,54000,74500,1959,0.19,0.75,0.011000000000000001,0.006,0.008,0.001,0.16,0.006999999999999999,0.002,0.008,0.27,0.002,0.002,0.002,0.004,0
522,0.019607843,0.25,12.75,54000,72000,1958,0.27,0.83,0.012,0.004,0.005,0.001,0.141,0.006,0.002,0.01,0.20800000000000002,0.003,0.002,0.002,0.006,0
523,0.019607843,0.25,12.75,54000,70500,1958,0.205,0.6409999999999999,0.019,0.006,0.005,0.002,0.136,0.002,0.0,0.013000000000000001,0.24600000000000002,0.002,0.001,0.001,0.005,0
524,0.019607843,0.25,12.75,54000,69500,1958,0.23800000000000002,0.748,0.021,0.01,0.005,0.001,0.113,0.004,0.0,0.012,0.22,0.001,0.001,0.001,0.002,0
525,0.019607843,0.25,12.75,54000,71000,1958,0.19699999999999998,0.7120000000000001,0.009000000000000001,0.006,0.005,0.001,0.14400000000000002,0.002,0.0,0.009000000000000001,0.284,0.001,0.001,0.001,0.003,0
526,0.019607843,0.25,12.75,54000,71000,1958,0.231,0.732,0.021,0.008,0.005,0.001,0.11199999999999999,0.004,0.0,0.012,0.223,0.001,0.001,0.001,0.002,0
527,0.019607843,0.25,12.75,54500,70000,1958,0.25,0.57,0.015,0.004,0.005,0.001,0.11800000000000001,0.004,0.001,0.009000000000000001,0.201,0.002,0.002,0.002,0.0006,0
528,0.019607843,0.25,12.75,54500,69500,1958,0.249,0.71,0.01,0.006999999999999999,0.004,0.001,0.152,0.001,0.001,0.017,0.257,0.003,0.001,0.002,0.004,0
529,0.019607843,0.25,12.75,54500,68500,1958,0.24100000000000002,0.736,0.013999999999999999,0.008,0.005,0.001,0.136,0.0,0.001,0.011000000000000001,0.268,0.003,0.0,0.001,0.004,0
530,0.019607843,0.25,12.75,55000,80500,1958,0.28,0.872,0.017,0.005,0.006,0.001,0.177,0.006999999999999999,0.002,0.013999999999999999,0.29,0.002,0.002,0.001,0.006,0
531,0.019607843,0.25,12.75,55000,68000,1954,0.215,0.604,0.016,0.006999999999999999,0.011000000000000001,0.0,0.023,0.004,0.0,0.019,0.042,0.004,0.0,0.001,0.005,0
532,0.019607843,0.25,12.75,55500,75500,1957,0.249,1.05,0.026000000000000002,0.045,0.009000000000000001,0.002,0.017,0.003,0.001,0.025,0.106,0.013000000000000001,0.001,0.002,0.006,0
533,0.019607843,0.25,12.75,55500,74500,1958,0.21899999999999997,0.677,0.021,0.006,0.005,0.001,0.14800000000000002,0.001,0.0,0.009000000000000001,0.231,0.001,0.001,0.001,0.004,0
534,0.019607843,0.25,12.75,55500,71000,1958,0.17300000000000001,0.652,0.019,0.006,0.004,0.001,0.135,0.002,0.0,0.009000000000000001,0.195,0.001,0.001,0.001,0.003,0
535,0.019607843,0.25,12.75,55500,74500,1954,0.237,0.621,0.027999999999999997,0.055,0.008,0.003,0.036000000000000004,0.011000000000000001,0.0,0.07400000000000001,0.237,0.022000000000000002,0.001,0.001,0.006999999999999999,0
536,0.019607843,0.25,12.75,56000,73500,1958,0.26,0.76,0.018000000000000002,0.015,0.005,0.001,0.15,0.008,0.002,0.015,0.3,0.002,0.002,0.002,0.006,0
537,0.019607843,0.25,12.75,56000,76500,1958,0.268,0.773,0.017,0.006,0.006999999999999999,0.001,0.18600000000000003,0.002,0.001,0.01,0.271,0.002,0.001,0.001,0.005,0
538,0.019607843,0.25,12.75,56500,74500,1958,0.21600000000000003,0.5589999999999999,0.016,0.004,0.004,0.002,0.138,0.01,0.002,0.024,0.214,0.004,0.002,0.004,0.006,0
539,0.019607843,0.25,12.75,57000,72500,1958,0.253,0.784,0.015,0.006999999999999999,0.008,0.004,0.161,0.006999999999999999,0.002,0.017,0.282,0.003,0.002,0.003,0.006999999999999999,0
540,0.019607843,0.25,12.75,57000,76500,1958,0.293,0.905,0.027999999999999997,0.004,0.008,0.002,0.15,0.006999999999999999,0.002,0.013999999999999999,0.317,0.003,0.002,0.001,0.006,0
541,0.019607843,0.25,12.75,57000,77500,1941,0.237,0.59,0.032,0.05,0.006999999999999999,0.001,0.021,0.005,0.0,0.047,0.141,0.019,0.001,0.001,0.008,0
542,0.019607843,0.25,12.75,57000,79000,1961,0.267,1.17,0.015,0.040999999999999995,0.027999999999999997,0.001,0.026000000000000002,0.008,0.001,0.057999999999999996,0.423,0.021,0.001,0.001,0.01,0
543,0.019607843,0.25,12.75,58000,74000,1954,0.23399999999999999,0.96,0.022000000000000002,0.057999999999999996,0.013999999999999999,0.002,0.025,0.004,0.002,0.044000000000000004,0.146,0.02,0.001,0.002,0.009000000000000001,0
544,0.019607843,0.25,12.75,58275,82850,1985,0.218,1.01,0.006,0.021,0.008,0.036000000000000004,0.023,0.004,0.0,0.01,0.013000000000000001,0.001,0.001,0.001,0.001,0
545,0.019607843,0.25,12.75,58500,77000,1961,0.256,1.15,0.02,0.035,0.026000000000000002,0.002,0.02,0.009000000000000001,0.001,0.055999999999999994,0.39,0.013000000000000001,0.001,0.001,0.01,0
546,0.019607843,0.25,12.75,58500,81000,1961,0.255,1.17,0.017,0.034,0.026000000000000002,0.001,0.021,0.008,0.001,0.054000000000000006,0.386,0.01,0.001,0.001,0.01,0
547,0.019607843,0.25,12.75,59000,77000,1954,0.267,0.86,0.018000000000000002,0.006999999999999999,0.012,0.01,0.024,0.005,0.0,0.026000000000000002,0.042,0.004,0.001,0.001,0.005,0
548,0.019607843,0.25,12.75,59500,84500,1961,0.256,1.16,0.017,0.034,0.027999999999999997,0.001,0.02,0.008,0.001,0.055999999999999994,0.396,0.013999999999999999,0.001,0.001,0.009000000000000001,0
549,0.019607843,0.25,12.75,60000,79000,1958,0.29,0.81,0.015,0.005,0.005,0.003,0.174,0.011000000000000001,0.002,0.032,0.359,0.005,0.002,0.002,0.006999999999999999,0
550,0.019607843,0.25,12.75,60000,76000,1958,0.267,0.917,0.016,0.005,0.011000000000000001,0.011000000000000001,0.028999999999999998,0.008,0.001,0.012,0.031,0.002,0.006,0.002,0.006,0
551,0.019607843,0.25,12.75,60000,76000,1951,0.205,0.6859999999999999,0.02,0.006999999999999999,0.006999999999999999,0.0,0.023,0.006999999999999999,0.001,0.023,0.094,0.006999999999999999,0.002,0.001,0.006,0
552,0.019607843,0.25,12.75,60000,74500,1958,0.21899999999999997,0.677,0.021,0.006,0.005,0.001,0.14800000000000002,0.001,0.0,0.009000000000000001,0.231,0.001,0.001,0.001,0.004,0
553,0.019607843,0.25,12.75,61000,84000,1961,0.27,1.19,0.023,0.048,0.03,0.001,0.027999999999999997,0.013000000000000001,0.003,0.076,0.402,0.022000000000000002,0.002,0.002,0.01,0
554,0.019607843,0.25,12.75,61000,84500,1961,0.271,1.08,0.032,0.040999999999999995,0.037000000000000005,0.001,0.08800000000000001,0.013000000000000001,0.002,0.079,0.40399999999999997,0.018000000000000002,0.001,0.001,0.01,0
555,0.019607843,0.25,12.75,67000,81000,1961,0.253,1.25,0.024,0.043,0.034,0.001,0.03,0.01,0.002,0.145,0.428,0.016,0.001,0.001,0.01,0
556,0.019607843,0.25,12.75,61000,84500,1961,0.266,1.19,0.024,0.034,0.03,0.002,0.021,0.008,0.001,0.052000000000000005,0.385,0.013000000000000001,0.001,0.001,0.009000000000000001,0
557,0.019607843,0.25,12.75,62000,84000,1961,0.205,1.37,0.037000000000000005,0.026000000000000002,0.011000000000000001,0.002,0.032,0.008,0.002,0.061,0.22,0.012,0.001,0.001,0.01,0
558,0.019607843,0.25,12.75,63000,85000,1961,0.271,1.14,0.016,0.033,0.025,0.001,0.02,0.011000000000000001,0.002,0.05,0.37,0.01,0.002,0.002,0.011000000000000001,0
559,0.019607843,0.25,12.75,63000,73500,1958,0.24100000000000002,0.736,0.013999999999999999,0.008,0.005,0.001,0.136,0.0,0.001,0.011000000000000001,0.268,0.003,0.0,0.001,0.004,0
560,0.019607843,0.25,12.75,63500,90500,1961,0.275,1.15,0.015,0.039,0.024,0.002,0.027999999999999997,0.012,0.003,0.061,0.397,0.011000000000000001,0.002,0.002,0.01,0
561,0.019607843,0.25,12.75,63500,87500,1961,0.26899999999999996,1.15,0.024,0.039,0.031,0.001,0.038,0.015,0.003,0.105,0.507,0.02,0.002,0.002,0.01,0
562,0.019607843,0.25,12.75,63500,89500,1961,0.278,1.21,0.028999999999999998,0.053,0.027000000000000003,0.002,0.057999999999999996,0.012,0.002,0.079,0.402,0.024,0.001,0.001,0.008,0
563,0.019607843,0.25,12.75,64000,88500,1961,0.301,1.38,0.019,0.03,0.039,0.002,0.03,0.015,0.003,0.068,0.4,0.013999999999999999,0.002,0.002,0.01,0
564,0.019607843,0.25,12.75,64000,88000,1961,0.249,1.14,0.027999999999999997,0.046,0.033,0.001,0.053,0.015,0.001,0.107,0.40399999999999997,0.016,0.001,0.001,0.009000000000000001,0
565,0.019607843,0.25,12.75,64000,90500,1961,0.28600000000000003,1.25,0.025,0.043,0.034,0.003,0.053,0.011000000000000001,0.002,0.08199999999999999,0.41200000000000003,0.018000000000000002,0.001,0.001,0.01,0
566,0.019607843,0.25,12.75,64500,89500,1961,0.304,1.21,0.021,0.038,0.031,0.001,0.036000000000000004,0.016,0.003,0.124,0.418,0.017,0.002,0.002,0.011000000000000001,0
567,0.019607843,0.25,12.75,64500,89000,1961,0.27,1.13,0.027000000000000003,0.05,0.031,0.001,0.035,0.013999999999999999,0.002,0.078,0.43200000000000005,0.018000000000000002,0.002,0.002,0.01,0
568,0.019607843,0.25,12.75,64500,84500,1961,0.282,1.15,0.021,0.035,0.028999999999999998,0.002,0.02,0.008,0.001,0.05,0.414,0.018000000000000002,0.001,0.001,0.009000000000000001,0
569,0.019607843,0.25,12.75,65000,79000,1973,0.201,0.737,0.013999999999999999,0.013999999999999999,0.008,0.008,0.023,0.006,0.001,0.036000000000000004,0.054000000000000006,0.002,0.002,0.027999999999999997,0.012,0
570,0.019607843,0.25,12.75,65000,84500,1961,0.249,1.11,0.037000000000000005,0.055999999999999994,0.027999999999999997,0.002,0.053,0.012,0.001,0.084,0.436,0.017,0.001,0.001,0.009000000000000001,0
571,0.019607843,0.25,12.75,66500,95500,1961,0.278,1.15,0.015,0.037000000000000005,0.028999999999999998,0.0,0.027999999999999997,0.013000000000000001,0.002,0.062,0.40700000000000003,0.012,0.002,0.002,0.011000000000000001,0
572,0.019607843,0.25,12.75,68500,75000,1954,0.21600000000000003,0.43200000000000005,0.027000000000000003,0.032,0.006999999999999999,0.003,0.017,0.005,0.0,0.027000000000000003,0.073,0.006999999999999999,0.001,0.001,0.003,0
573,0.019607843,0.25,12.75,72500,91000,1971,0.204,0.7290000000000001,0.016,0.01,0.006,0.009000000000000001,0.02,0.004,0.001,0.033,0.03,0.001,0.002,0.03,0.013000000000000001,0
574,0.023255814,0.25,10.75,41100,62000,1939,0.165,0.433,0.025,0.046,0.017,0.008,0.012,0.004,0.0,0.013999999999999999,0.028999999999999998,0.003,0.001,0.001,0.008,0
575,0.023255814,0.25,10.75,42800,71500,1930,0.299,0.53,0.03,0.073,0.012,0.028999999999999998,0.033,0.013999999999999999,0.001,0.039,0.052000000000000005,0.009000000000000001,0.002,0.002,0.005,0
576,0.023255814,0.25,10.75,44300,68000,1946,0.20600000000000002,0.583,0.013999999999999999,0.023,0.006999999999999999,0.012,0.009000000000000001,0.003,0.0,0.009000000000000001,0.012,0.001,0.002,0.001,0.002,0
577,0.023255814,0.25,10.75,44500,65500,1956,0.228,0.541,0.021,0.048,0.008,0.002,0.024,0.006999999999999999,0.001,0.027999999999999997,0.06,0.011000000000000001,0.002,0.002,0.013000000000000001,0
578,0.023255814,0.25,10.75,45900,57700,1954,0.14,0.55,0.018000000000000002,0.0,0.005,0.0,0.019,0.009000000000000001,0.0,0.028999999999999998,0.075,0.006,0.0,0.0,0.004,0
579,0.023255814,0.25,10.75,49000,77000,1952,0.24,0.6,0.018000000000000002,0.17,0.008,0.01,0.02,0.023,0.0,0.032,0.04,0.0,0.0,0.002,0.0,0
580,0.023255814,0.25,10.75,49700,68500,1948,0.23600000000000002,0.466,0.027999999999999997,0.006,0.027000000000000003,0.022000000000000002,0.018000000000000002,0.006,0.001,0.031,0.038,0.004,0.002,0.002,0.005,0
581,0.023255814,0.25,10.75,50500,60500,1954,0.24,0.5660000000000001,0.03,0.006999999999999999,0.006999999999999999,0.001,0.023,0.009000000000000001,0.001,0.045,0.17,0.02,0.002,0.001,0.006999999999999999,0
582,0.023255814,0.25,10.75,51500,68000,1948,0.222,0.542,0.027999999999999997,0.008,0.026000000000000002,0.016,0.032,0.013999999999999999,0.0,0.053,0.048,0.002,0.001,0.001,0.001,0
583,0.023255814,0.25,10.75,52500,72000,1954,0.215,0.7340000000000001,0.013999999999999999,0.003,0.006999999999999999,0.001,0.022000000000000002,0.004,0.001,0.011000000000000001,0.016,0.002,0.002,0.002,0.005,0
584,0.023255814,0.25,10.75,52500,68000,1948,0.196,0.45799999999999996,0.024,0.004,0.03,0.027999999999999997,0.024,0.005,0.0,0.047,0.046,0.002,0.002,0.001,0.005,0
585,0.023255814,0.25,10.75,54000,67000,1954,0.177,0.616,0.015,0.003,0.006,0.001,0.023,0.005,0.001,0.016,0.057999999999999996,0.005,0.002,0.002,0.006,0
586,0.023255814,0.25,10.75,54000,69000,1954,0.21899999999999997,0.769,0.027000000000000003,0.08800000000000001,0.011000000000000001,0.001,0.015,0.006999999999999999,0.001,0.021,0.046,0.004,0.002,0.001,0.006,0
587,0.023255814,0.25,10.75,55500,77500,1954,0.21600000000000003,0.9329999999999999,0.016,0.035,0.013999999999999999,0.012,0.008,0.006999999999999999,0.002,0.006,0.013000000000000001,0.002,0.002,0.002,0.005,0
588,0.023255814,0.25,10.75,57000,74000,1955,0.212,0.8390000000000001,0.024,0.008,0.013999999999999999,0.017,0.040999999999999995,0.008,0.0,0.032,0.12300000000000001,0.022000000000000002,0.001,0.001,0.002,0
589,0.023255814,0.25,10.75,60000,73500,1948,0.222,0.542,0.027999999999999997,0.008,0.026000000000000002,0.016,0.032,0.013999999999999999,0.0,0.053,0.048,0.002,0.001,0.001,0.001,0
590,0.023255814,0.25,10.75,61500,86000,1961,0.24600000000000002,1.03,0.027000000000000003,0.01,0.006999999999999999,0.004,0.01,0.004,0.002,0.008,0.013000000000000001,0.001,0.002,0.002,0.006,0
591,0.023255814,0.25,10.75,62000,81500,1953,0.28,0.71,0.022000000000000002,0.13,0.008,0.019,0.02,0.01,0.001,0.045,0.19,0.024,0.002,0.002,0.011000000000000001,0
592,0.023255814,0.25,10.75,63500,86500,1960,0.209,1.14,0.017,0.11699999999999999,0.01,0.016,0.015,0.01,0.025,0.013999999999999999,0.017,0.003,0.002,0.003,0.004,0
593,0.023255814,0.25,10.75,63500,86500,1960,0.209,1.14,0.017,0.11699999999999999,0.01,0.016,0.015,0.01,0.025,0.013999999999999999,0.017,0.003,0.002,0.003,0.004,0
594,0.023255814,0.25,10.75,63500,77500,1955,0.212,0.8390000000000001,0.024,0.008,0.013999999999999999,0.017,0.040999999999999995,0.008,0.0,0.032,0.12300000000000001,0.022000000000000002,0.001,0.001,0.002,0
595,0.028985507,0.25,8.625,35200,48400,1952,0.055,0.4,0.028999999999999998,0.006,0.013999999999999999,0.026000000000000002,0.009000000000000001,0.001,0.0,0.006,0.017,0.002,0.001,0.001,0.004,0
596,0.028985507,0.25,8.625,42800,72500,1952,0.25,0.84,0.023,0.022000000000000002,0.006999999999999999,0.031,0.016,0.004,0.0,0.009000000000000001,0.012,0.001,0.001,0.001,0.002,0
597,0.028985507,0.25,8.625,43500,79500,1952,0.284,0.92,0.021,0.055999999999999994,0.006,0.026000000000000002,0.052000000000000005,0.01,0.001,0.015,0.033,0.004,0.001,0.002,0.003,0
598,0.028985507,0.25,8.625,47300,64000,1952,0.23800000000000002,0.76,0.032,0.009000000000000001,0.006,0.0,0.004,0.009000000000000001,0.002,0.023,0.015,0.040999999999999995,0.001,0.001,0.038,0
599,0.028985507,0.25,8.625,47700,67500,1980,0.16399999999999998,0.79,0.006999999999999999,0.147,0.016,0.034,0.032,0.006,0.002,0.02,0.006999999999999999,0.001,0.002,0.001,0.004,0
600,0.028985507,0.25,8.625,48200,76500,1952,0.282,0.92,0.018000000000000002,0.055,0.006,0.026000000000000002,0.052000000000000005,0.01,0.001,0.016,0.033,0.004,0.001,0.001,0.003,0
601,0.028985507,0.25,8.625,48400,64500,1956,0.24,0.54,0.033,0.069,0.009000000000000001,0.002,0.011000000000000001,0.003,0.0,0.065,0.076,0.006,0.001,0.0,0.026000000000000002,0
602,0.028985507,0.25,8.625,48400,60000,1958,0.198,0.797,0.022000000000000002,0.015,0.008,0.005,0.018000000000000002,0.003,0.0,0.008,0.01,0.0,0.001,0.001,0.003,0
