ID,OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe_Vintage,C,Mn,Nb,YS_TS_Ratio,C_Mn_Ratio,WT_OD_YS,WT_OD_C_Mn,YS_C,YS_Mn,WT_OD_YS_C,WT_OD_YS_Mn,WT_OD_YS_TS_C_Mn,Pipe_Grade
233,0.0156,0.312,20,37800,61000,1929,0.039,0.37,0.002,0.620,0.105,589.7,0.0900,1474,13986,460.0,87273,0.05580,1
234,0.0156,0.312,20,38300,60000,1929,0.044,0.35,0.002,0.638,0.126,597.5,0.0961,1685,13405,525.8,83647,0.06134,1
72,0.015625,0.375,24,35100,51500,1948,0.042,0.32,0.002,0.682,0.131,548.4,0.1210,1474,11232,552.8,101088,0.08244,1
73,0.015625,0.375,24,36300,56000,1948,0.099,0.49,0.001,0.648,0.202,567.2,0.4366,3594,17787,1347.6,160083,0.28300,1
74,0.015625,0.375,24,37000,53500,1948,0.064,0.38,0.001,0.692,0.168,578.1,0.2189,2368,14060,888.0,126540,0.15137,1
75,0.015625,0.375,24,37400,56000,1948,0.099,0.49,0.001,0.668,0.202,584.4,0.4366,3703,18326,1388.5,164934,0.29158,1
76,0.015625,0.375,24,41700,52500,1948,0.064,0.38,0.001,0.794,0.168,651.6,0.2189,2669,15846,1000.8,142614,0.17385,1
853,0.0188,0.188,10,40800,60000,1928,0.12,0.54,0,0.680,0.222,767.0,0.1218,4896,22032,920.4,41420,0.08284,1
854,0.0188,0.188,10,47900,53500,1928,0.1,0.48,0,0.895,0.208,900.5,0.0902,4790,22992,900.5,43225,0.08079,1
482,0.019607843,0.25,12.75,38500,46800,1962,0.052,0.363,0.001,0.823,0.143,754.9,0.0602,2002,13976,500.5,44547,0.04950,1
483,0.019607843,0.25,12.75,40400,53200,1962,0.075,0.405,0.001,0.759,0.185,792.2,0.0968,3030,16362,757.5,52154,0.07353,1
855,0.021797101,0.188,8.625,35500,53000,1928,0.087,0.44,0,0.670,0.198,773.8,0.0621,3089,15620,580.6,25328,0.04158,1
805,0.022376812,0.193,8.625,45000,51000,1958,0.092,0.381,0.001,0.882,0.241,1007.0,0.0583,4140,17145,799.0,28540,0.05148,1
143,0.033953488,0.365,10.75,36600,52500,1927,0.086,0.405,0.001,0.697,0.212,1242.7,0.1367,3148,14823,1148.9,58162,0.09527,1
144,0.033953488,0.365,10.75,39100,55500,1927,0.105,0.427,0.001,0.705,0.246,1327.6,0.1759,4106,16696,1498.5,65510,0.12394,1
209,0.036521739,0.315,8.625,32796,50860,1953,0.199,0.573,0.002,0.645,0.347,1197.8,0.3098,6526,18792,2055.8,51056,0.19977,1
185,0.037333333,0.322,8.625,36100,49000,1943,0.037,0.361,0.002,0.737,0.102,1347.7,0.0371,1336,13032,430.1,36193,0.02733,1
186,0.037333333,0.322,8.625,37000,55500,1957,0.051,0.483,0.001,0.667,0.106,1381.3,0.0684,1887,17871,607.6,49632,0.04561,1
189,0.037333333,0.322,8.625,38200,60000,1957,0.03,0.332,0.001,0.637,0.090,1426.1,0.0277,1146,12682,369.0,35222,0.01761,1
190,0.037333333,0.322,8.625,38300,55000,1943,0.036,0.374,0.002,0.696,0.096,1429.9,0.0374,1379,14324,444.0,39782,0.02604,1
1296,0.04025,0.322,8,25559,47173,1929,0.039,0.4,0.001,0.542,0.098,1028.7,0.0402,997,10224,321.0,26336,0.02177,1
1297,0.04025,0.322,8,26652,47054,1929,0.076,0.297,0.001,0.566,0.256,1072.7,0.0581,2026,7916,652.2,20391,0.03293,1
1298,0.04025,0.322,8,25428,46492,1929,0.053,0.392,0.001,0.547,0.135,1023.5,0.0535,1348,9968,434.0,25677,0.02927,1
1278,0.045735849,0.303,6.625,29214,52386,1929,0.105,0.506,0.001,0.558,0.208,1336.1,0.1067,3067,14782,929.4,29674,0.05948,1
277,0.04709434,0.312,6.625,46400,53500,1955,0.045,0.415,0.002,0.867,0.108,2185.2,0.0386,2088,19256,651.5,39802,0.03348,1
278,0.04709434,0.312,6.625,47700,54500,1955,0.056,0.44,0.002,0.875,0.127,2246.4,0.0509,2671,20988,833.4,43382,0.04458,1
636,0.052666667,0.237,4.5,36500,57500,1951,0.073,0.413,0.001,0.635,0.177,1922.3,0.0322,2665,15075,631.5,16077,0.02041,1
639,0.052666667,0.237,4.5,47800,66500,1950,0.049,0.408,0.001,0.719,0.120,2517.5,0.0213,2342,19502,555.1,20799,0.01533,1
1268,0.05475,0.219,4,35453,60037,1958,0.123,0.607,0.001,0.591,0.203,1941.1,0.0654,4361,21520,955.0,18851,0.03862,1
390,0.010416667,0.25,24,42200,61500,1970,0.215,0.47,0.001,0.686,0.457,439.6,0.6063,9073,19834,4536.5,119004,0.41603,2
413,0.0125,0.25,20,45900,62500,1974,0.22,0.76,0.002,0.734,0.289,573.8,0.8360,10098,34884,5049.0,174420,0.61396,2
414,0.0125,0.25,20,49700,65000,1974,0.22,0.76,0.002,0.765,0.289,621.3,0.8360,10934,37772,5467.0,188860,0.63922,2
415,0.0125,0.25,20,51500,66500,1974,0.22,0.76,0.002,0.774,0.289,643.8,0.8360,11330,39140,5665.0,195700,0.64743,2
416,0.0125,0.25,20,53500,68500,1969,0.278,0.841,0.002,0.781,0.331,668.8,1.1690,14873,44994,7436.5,224968,0.91301,2
336,0.01405,0.281,20,42100,64500,1958,0.271,0.441,0.001,0.653,0.615,591.5,0.6717,11409,18566,6411.9,104341,0.43840,2
228,0.014181818,0.312,22,41500,71000,1949,0.232,0.486,0.002,0.585,0.477,588.5,0.7739,9628,20169,6007.9,138440,0.45237,2
229,0.014181818,0.312,22,48300,74000,1949,0.232,0.486,0.002,0.653,0.477,685.0,0.7739,11206,23474,6992.3,161124,0.50515,2
236,0.0156,0.312,20,46600,68500,1971,0.165,1.06,0.001,0.680,0.156,727.0,1.0914,7689,49396,4797.9,308231,0.74245,2
241,0.0156,0.312,20,53000,73500,1987,0.224,0.09,0.001,0.721,2.489,826.8,0.1258,11872,4770,7408.1,29765,0.09071,2
244,0.0156,0.312,20,60500,78000,1971,0.225,0.94,0.018,0.776,0.239,943.8,1.3198,13613,56870,8494.2,354869,1.02366,2
432,0.015625,0.25,16,39100,55500,1953,0.059,0.334,0.001,0.705,0.177,610.9,0.0788,2307,13059,1153.5,52238,0.05553,2
433,0.015625,0.25,16,39800,61500,1940,0.132,0.451,0.001,0.647,0.293,621.9,0.2381,5254,17950,2626.8,71799,0.15411,2
436,0.015625,0.25,16,48800,60000,1953,0.059,0.334,0.001,0.813,0.177,762.5,0.0788,2879,16299,1439.6,65197,0.06411,2
441,0.015625,0.25,16,53500,70000,1940,0.142,0.68,0.001,0.764,0.209,835.9,0.3862,7597,36380,3798.5,145520,0.29520,2
152,0.015636364,0.344,22,42100,72000,1949,0.22,0.498,0.001,0.585,0.442,658.3,0.8292,9262,20966,6372.3,158669,0.48482,2
153,0.015636364,0.344,22,47000,73000,1949,0.22,0.498,0.001,0.644,0.442,734.9,0.8292,10340,23406,7113.9,177137,0.53384,2
808,0.017488372,0.188,10.75,44700,62900,1956,0.244,0.708,0,0.711,0.345,781.7,0.3491,10907,31648,4101.0,63960,0.24811,2
809,0.017488372,0.188,10.75,47900,71000,1956,0.21,0.848,0.001,0.675,0.248,837.7,0.3599,10059,40619,3782.2,82091,0.24281,2
810,0.017488372,0.188,10.75,47900,71000,1956,0.21,0.848,0.001,0.675,0.248,837.7,0.3599,10059,40619,3782.2,82091,0.24281,2
811,0.017488372,0.188,10.75,47900,69000,1956,0.199,0.832,0.001,0.694,0.239,837.7,0.3346,9532,39853,3584.1,80543,0.23229,2
812,0.017488372,0.188,10.75,48000,69000,1956,0.231,0.687,0.001,0.696,0.336,839.4,0.3207,11088,32976,4169.1,66644,0.22311,2
813,0.017488372,0.188,10.75,49500,62000,1956,0.217,0.548,0.001,0.798,0.396,865.7,0.2403,10742,27126,4038.8,54822,0.19188,2
814,0.017488372,0.188,10.75,49700,69500,1956,0.261,0.719,0.001,0.715,0.363,869.2,0.3793,12972,35734,4877.4,72219,0.27121,2
816,0.017488372,0.188,10.75,50500,71000,1956,0.159,0.476,0.001,0.711,0.334,883.2,0.1530,8030,24038,3019.1,48581,0.10879,2
817,0.017488372,0.188,10.75,51000,73000,1956,0.241,0.717,0.001,0.699,0.336,891.9,0.3492,12291,36567,4621.4,73902,0.24398,2
818,0.017488372,0.188,10.75,52000,72500,1956,0.237,0.713,0.001,0.717,0.332,909.4,0.3415,12324,37076,4633.8,74931,0.24495,2
471,0.017857143,0.25,14,46800,69500,1950,0.21,0.46,0.003,0.673,0.457,835.7,0.3381,9828,21528,4914.0,75348,0.22767,2
767,0.018883721,0.203,10.75,52000,70000,1957,0.219,0.583,0.001,0.743,0.376,982.0,0.2786,11388,30316,4623.5,66157,0.20698,2
254,0.0195,0.312,16,49700,77000,1979,0.302,1.07,0.001,0.645,0.282,969.2,1.6131,15009,53179,9365.9,265470,1.04119,2
1282,0.0195,0.312,16,41435,68318,1955,0.258,0.535,0.001,0.607,0.482,808.0,0.6890,10690,22168,6670.7,110661,0.41791,2
541,0.019607843,0.25,12.75,57000,77500,1941,0.237,0.59,0.001,0.735,0.402,1117.6,0.4457,13509,33630,6754.5,107196,0.32781,2
1263,0.019607843,0.25,12.75,55218,76711,1972,0.216,0.701,0.001,0.720,0.308,1082.7,0.4826,11927,38708,5963.5,123381,0.34741,2
1299,0.019607843,0.25,12.75,51299,76839,1970,0.292,1.01,0.001,0.668,0.289,1005.9,0.9401,14979,51812,7489.7,165151,0.62760,2
683,0.020372093,0.219,10.75,50500,66500,1950,0.261,0.765,0.001,0.759,0.341,1028.8,0.4701,13181,38633,5773.1,90951,0.35696,2
685,0.020372093,0.219,10.75,51000,66500,1952,0.218,0.591,0.001,0.767,0.369,1039.0,0.3033,11118,30141,4869.7,70959,0.23262,2
856,0.021797101,0.188,8.625,49000,66500,1965,0.271,0.99,0.001,0.737,0.274,1068.1,0.4350,13279,48510,4992.9,78659,0.32055,2
859,0.021797101,0.188,8.625,51500,75500,1965,0.26,1.07,0.001,0.682,0.243,1122.6,0.4511,13390,55105,5034.6,89353,0.30770,2
862,0.021797101,0.188,8.625,52500,74500,1973,0.246,1.14,0.001,0.705,0.216,1144.3,0.4547,12915,59850,4856.0,97047,0.32045,2
889,0.021797101,0.188,8.625,63000,77500,1973,0.246,1.14,0.001,0.813,0.216,1373.2,0.4547,15498,71820,5827.2,116456,0.36965,2
1130,0.021797101,0.188,8.625,47732,61487,1950,0.229,0.428,0.001,0.776,0.535,1040.4,0.1589,10931,20429,4109.9,33126,0.12337,2
353,0.022039216,0.281,12.75,48650,69100,1953,0.27,0.54,0,0.704,0.500,1072.2,0.5224,13136,26271,7382.2,94122,0.36777,2
1099,0.022285714,0.312,14,39500,67500,1983,0.239,0.56,0.001,0.585,0.427,880.3,0.5846,9441,22120,5890.9,96620,0.34211,2
574,0.023255814,0.25,10.75,41100,62000,1939,0.165,0.433,0.001,0.663,0.381,955.8,0.1920,6782,17796,3390.8,47828,0.12728,2
575,0.023255814,0.25,10.75,42800,71500,1930,0.299,0.53,0.002,0.599,0.564,995.3,0.4259,12797,22684,6398.6,60963,0.25494,2
576,0.023255814,0.25,10.75,44300,68000,1946,0.206,0.583,0.001,0.651,0.353,1030.2,0.3228,9126,25827,4562.9,69410,0.21027,2
577,0.023255814,0.25,10.75,44500,65500,1956,0.228,0.541,0.002,0.679,0.421,1034.9,0.3315,10146,24075,5073.0,64700,0.22522,2
580,0.023255814,0.25,10.75,49700,68500,1948,0.236,0.466,0.002,0.726,0.506,1155.8,0.2956,11729,23160,5864.6,62243,0.21444,2
582,0.023255814,0.25,10.75,51500,68000,1948,0.222,0.542,0.001,0.757,0.410,1197.7,0.3234,11433,27913,5716.5,75016,0.24491,2
584,0.023255814,0.25,10.75,52500,68000,1948,0.196,0.458,0.001,0.772,0.428,1220.9,0.2413,10290,24045,5145.0,64621,0.18626,2
589,0.023255814,0.25,10.75,60000,73500,1948,0.222,0.542,0.001,0.816,0.410,1395.3,0.3234,13320,32520,6660.0,87398,0.26398,2
1228,0.023255814,0.25,10.75,49700,65900,1956,0.172,0.65,0.001,0.754,0.265,1155.8,0.3005,8548,32305,4274.2,86820,0.22660,2
772,0.023536232,0.203,8.625,45000,69000,1946,0.153,0.727,0.001,0.652,0.210,1059.1,0.1948,6885,32715,2795.3,57280,0.12701,2
773,0.023536232,0.203,8.625,46700,72500,1975,0.253,0.748,0.002,0.644,0.338,1099.1,0.3313,11815,34932,4796.9,61161,0.21343,2
776,0.023536232,0.203,8.625,48700,65000,1946,0.23,0.541,0.002,0.749,0.425,1146.2,0.2179,11201,26347,4547.6,46130,0.16323,2
777,0.023536232,0.203,8.625,49600,64000,1946,0.201,0.557,0.002,0.775,0.361,1167.4,0.1960,9970,27627,4047.7,48372,0.15192,2
778,0.023536232,0.203,8.625,49700,62800,1946,0.197,0.639,0.004,0.791,0.308,1169.8,0.2204,9791,31758,3975.1,55605,0.17443,2
779,0.023536232,0.203,8.625,50000,69500,1964,0.281,0.666,0.003,0.719,0.422,1176.8,0.3277,14050,33300,5704.3,58304,0.23573,2
