ID,Pipe OD,Pipe WT,Yield_Strength,Tensile_Strength,%C,%Mn,%S,%P,%Si,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Ti,%Nb,Pipe Vintage,Pipe Grade
638,10.75,0.219,66200,96300,0.299,1.16,0.016,0.008,0.01,0.009,0.012,0.006,0.002,0.008,0.014,0.002,0.002,1961,X52
638,10.75,0.219,66200,96300,0.311,1.18,0.017,0.008,0.01,0.003,0.013,0.01,0.003,0.009,0.021,0.002,0.002,1961,X52
1418,30,0.312,66300,93500,0.243,1.29,0.011,0.01,0.036,0.001,0.035,0.014,0,0.063,0.112,0.001,0.001,1969,X52
1418,30,0.312,66300,93500,0.207,1.34,0.017,0.009,0.009,0.032,0.027,0.014,0.064,0.076,0.017,0.001,0.001,1969,X52
575,10.75,0.219,66500,93500,0.287,1.16,0.013,0.011,0.017,0.005,0.013,0.011,0.002,0.008,0.012,0.002,0.001,1961,X52
575,10.75,0.219,66500,93500,0.283,1.05,0.023,0.01,0.008,0.01,0.015,0.006,0.002,0.008,0.015,0.002,0.002,1961,X52
575,10.75,0.219,66500,93500,0.321,1.08,0.015,0.008,0.012,0.009,0.01,0.007,0.002,0.008,0.017,0.002,0.001,1961,X52
575,10.75,0.219,66500,93500,0.324,1.06,0.012,0.008,0.014,0.005,0.015,0.007,0.003,0.008,0.015,0.002,0.001,1961,X52
579,12.75,0.25,66500,95500,0.271,1.14,0.016,0.025,0.033,0.001,0.02,0.011,0.002,0.05,0.37,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.275,1.15,0.015,0.024,0.039,0.002,0.028,0.012,0.003,0.061,0.397,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.269,1.15,0.024,0.031,0.039,0.001,0.038,0.015,0.003,0.105,0.507,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.301,1.38,0.019,0.039,0.03,0.002,0.03,0.015,0.003,0.068,0.4,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.27,1.19,0.023,0.03,0.048,0.001,0.028,0.013,0.003,0.076,0.402,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.278,1.15,0.015,0.029,0.037,0,0.028,0.013,0.002,0.062,0.407,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.304,1.21,0.021,0.031,0.038,0.001,0.036,0.016,0.003,0.124,0.418,0.002,0.002,1961,X52
579,12.75,0.25,66500,95500,0.27,1.13,0.027,0.031,0.05,0.001,0.035,0.014,0.002,0.078,0.432,0.002,0.002,1961,X52
898,10.75,0.219,66500,91500,0.271,1.14,0.022,0.009,0.012,0.002,0.012,0.002,0.001,0.009,0.008,0.001,0.001,1961,X52
919,20,0.23,66500,91000,0.248,1.16,0.017,0.011,0.036,0.004,0.052,0.009,0.044,0.028,0.022,0.001,0.001,1968,X52
919,20,0.23,66500,91000,0.252,1.17,0.014,0.009,0.011,0.009,0.038,0.027,0.04,0.141,0.016,0.001,0.001,1968,X52
919,20,0.23,66500,91000,0.236,1.22,0.021,0.019,0.019,0.004,0.074,0.01,0.002,0.041,0.03,0.001,0.029,1968,X52
919,20,0.23,66500,91000,0.268,1.12,0.017,0.014,0.015,0.006,0.059,0.012,0.04,0.033,0.028,0.001,0.001,1968,X52
898,10.75,0.219,66500,91500,0.285,1.18,0.014,0.007,0.012,0.004,0.012,0.004,0.001,0.008,0.011,0.001,0.001,1961,X52
898,10.75,0.219,66500,91500,0.286,1.18,0.015,0.007,0.012,0.003,0.012,0.003,0.001,0.009,0.011,0.001,0.001,1961,X52
898,10.75,0.219,66500,91500,0.279,1.1,0.024,0.008,0.01,0.003,0.01,0.002,0.001,0.01,0.008,0.001,0.001,1961,X52
898,10.75,0.219,66500,91500,0.266,1.13,0.015,0.007,0.001,0.003,0.009,0.002,0.001,0.008,0.01,0.001,0.001,1961,X52
898,10.75,0.219,66500,91500,0.25,1.14,0.014,0.009,0.011,0.002,0.011,0.002,0.001,0.008,0.01,0.001,0.001,1961,X52
898,10.75,0.219,66500,91500,0.284,1.11,0.018,0.009,0.01,0.002,0.011,0.003,0.001,0.008,0.01,0.001,0.001,1961,X52
1306,26,0.312,66500,85500,0.243,1.11,0.035,0.027,0.072,0.001,0.038,0.008,0,0.093,0.138,0.001,0.001,1951,X52
1306,26,0.312,66500,85500,0.261,0.99,0.02,0.018,0.043,0.002,0.037,0.027,0,0.074,0.156,0.001,0.001,1951,X52
1370,8.625,0.188,66500,86000,0.272,1.08,0.01,0.009,0.019,0.006,0.013,0.035,0,0.008,0.007,0.001,0.001,1962,X52
1370,8.625,0.188,66500,86000,0.269,1.21,0.011,0.009,0.015,0.002,0.03,0.016,0.036,0.013,0.08,0.002,0.001,1962,X52
1375,4.5,0.239,66500,92000,0.212,1.13,0.012,0.011,0.151,0.019,0.021,0.009,0.024,0.009,0.011,0.002,0.001,2015,X52
1473,24,0.25,66700,81700,0.245,1.26,0.007,0.006,0.018,0.001,0.025,0.007,0,0.018,0.014,0.001,0.017,1973,X52
87,12.75,0.219,67000,93000,0.32,1,0.017,0.012,0.007,0.006,0.015,0.013,0,0.013,0.02,0,0.029,1962,X52
103,26,0.3125,67000,82500,0.23,1.03,0.032,0.025,0.06,0,0.13,0.04,0,0.072,0.2,0,0,1951,X52
103,26,0.3125,67000,82500,0.24,0.94,0.02,0.026,0.052,0.002,0.017,0.017,0.001,0.041,0.12,0,0.002,1951,X52
103,26,0.3125,67000,82500,0.25,1.09,0.031,0.023,0.078,0,0.023,0.016,0,0.058,0.18,0,0.001,1951,X52
526,24,0.375,67000,84000,0.23,1.16,0.02,0.009,0.046,0.012,0.017,0.007,0.003,0.007,0.01,0.006,0.002,1959,X52
526,24,0.375,67000,84000,0.29,1.15,0.023,0.011,0.042,0.026,0.015,0.007,0.003,0.005,0.009,0.008,0.003,1959,X52
526,24,0.375,67000,84000,0.31,1.15,0.018,0.011,0.048,0.015,0.017,0.006,0.003,0.006,0.009,0.009,0.003,1959,X52
996,20,0.219,67000,91500,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,67000,91500,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,67000,91500,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,67000,91500,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,67000,91500,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,67000,91500,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,67000,91500,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,67000,91500,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
1223,12.75,0.219,67000,80500,0.251,0.967,0.014,0.01,0.007,0.008,0.049,0.007,0,0.014,0.024,0.001,0.001,1962,X52
1223,12.75,0.219,67000,80500,0.243,0.968,0.026,0.01,0.008,0.009,0.045,0.009,0,0.013,0.023,0.001,0.001,1962,X52
1306,26,0.312,67000,85500,0.243,1.11,0.035,0.027,0.072,0.001,0.038,0.008,0,0.093,0.138,0.001,0.001,1951,X52
1310,8.625,0.156,67000,86000,0.206,1.11,0.017,0.01,0.058,0.001,0.02,0.005,0,0.073,0.043,0.001,0.001,1962,X52
1310,8.625,0.156,67000,86000,0.22,1.18,0.018,0.013,0.083,0.001,0.003,0.006,0,0.072,0.05,0.002,0.001,1962,X52
1306,26,0.312,67000,85500,0.261,0.99,0.02,0.018,0.043,0.002,0.037,0.027,0,0.074,0.156,0.001,0.001,1951,X52
1310,8.625,0.156,67000,86000,0.227,1.1,0.02,0.013,0.021,0.002,0.026,0.006,0,0.028,0.055,0.001,0.001,1962,X52
1310,8.625,0.156,67000,86000,0.264,1.13,0.013,0.012,0.016,0.002,0.024,0.005,0,0.014,0.028,0.001,0.001,1962,X52
898,10.75,0.219,67500,93000,0.271,1.14,0.022,0.009,0.012,0.002,0.012,0.002,0.001,0.009,0.008,0.001,0.001,1961,X52
919,20,0.23,67500,88000,0.248,1.16,0.017,0.011,0.036,0.004,0.052,0.009,0.044,0.028,0.022,0.001,0.001,1968,X52
919,20,0.23,67500,88000,0.252,1.17,0.014,0.009,0.011,0.009,0.038,0.027,0.04,0.141,0.016,0.001,0.001,1968,X52
919,20,0.23,67500,88000,0.236,1.22,0.021,0.019,0.019,0.004,0.074,0.01,0.002,0.041,0.03,0.001,0.029,1968,X52
919,20,0.23,67500,88000,0.268,1.12,0.017,0.014,0.015,0.006,0.059,0.012,0.04,0.033,0.028,0.001,0.001,1968,X52
898,10.75,0.219,67500,93000,0.285,1.18,0.014,0.007,0.012,0.004,0.012,0.004,0.001,0.008,0.011,0.001,0.001,1961,X52
898,10.75,0.219,67500,93000,0.286,1.18,0.015,0.007,0.012,0.003,0.012,0.003,0.001,0.009,0.011,0.001,0.001,1961,X52
898,10.75,0.219,67500,93000,0.279,1.1,0.024,0.008,0.01,0.003,0.01,0.002,0.001,0.01,0.008,0.001,0.001,1961,X52
898,10.75,0.219,67500,93000,0.266,1.13,0.015,0.007,0.001,0.003,0.009,0.002,0.001,0.008,0.01,0.001,0.001,1961,X52
898,10.75,0.219,67500,93000,0.25,1.14,0.014,0.009,0.011,0.002,0.011,0.002,0.001,0.008,0.01,0.001,0.001,1961,X52
898,10.75,0.219,67500,93000,0.284,1.11,0.018,0.009,0.01,0.002,0.011,0.003,0.001,0.008,0.01,0.001,0.001,1961,X52
1405,8.625,0.188,67500,80000,0.159,0.734,0.01,0.006,0.006,0.002,0.013,0.004,0.048,0.008,0.012,0.001,0.001,1983,X52
1405,8.625,0.188,67500,87500,0.159,0.734,0.01,0.006,0.006,0.002,0.013,0.004,0.048,0.008,0.012,0.001,0.001,1983,X52
1405,8.625,0.188,67500,80000,0.13,0.76,0.008,0.007,0.004,0.002,0.014,0.004,0.056,0.009,0.013,0.001,0.001,1983,X52
1405,8.625,0.188,67500,87500,0.13,0.76,0.008,0.007,0.004,0.002,0.014,0.004,0.056,0.009,0.013,0.001,0.001,1983,X52
1361,6.625,0.28,67500,72000,0.086,0.958,0.002,0.01,0.113,0.027,0.016,0.003,0,0.019,0.004,0.002,0.017,2013,X52
51,8.625,0.219,67750,93250,0.32,0.92,0.021,0.006,0.006,0.016,0.013,0.012,0,0.018,0.074,0,0,1960,X52
51,8.625,0.219,67750,93250,0.29,1.14,0.018,0.009,0.003,0.005,0.009,0.011,0,0.008,0.016,0,0,1960,X52
51,8.625,0.219,67750,93250,0.31,1.17,0.03,0.011,0.006,0.004,0.009,0.014,0,0.008,0.015,0,0,1960,X52
51,8.625,0.219,67750,93250,0.25,1.09,0.014,0.008,0.006,0.002,0.009,0.011,0,0.009,0.021,0,0,1960,X52
1397,10.75,0.594,67900,83900,0.181,1.34,0.021,0.01,0.145,0.038,0.053,0.025,0,0.065,0.096,0.002,0.001,1972,X52
919,20,0.23,68000,88500,0.248,1.16,0.017,0.011,0.036,0.004,0.052,0.009,0.044,0.028,0.022,0.001,0.001,1968,X52
919,20,0.23,68000,88500,0.252,1.17,0.014,0.009,0.011,0.009,0.038,0.027,0.04,0.141,0.016,0.001,0.001,1968,X52
919,20,0.23,68000,88500,0.236,1.22,0.021,0.019,0.019,0.004,0.074,0.01,0.002,0.041,0.03,0.001,0.029,1968,X52
919,20,0.23,68000,88500,0.268,1.12,0.017,0.014,0.015,0.006,0.059,0.012,0.04,0.033,0.028,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,68000,91500,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,68000,91500,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,68000,91500,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
1316,24,0.281,68000,85500,0.257,1.1,0.018,0.015,0.072,0.003,0.036,0.009,0,0.096,0.114,0.001,0.001,1960,X52
1316,24,0.281,68000,85500,0.25,1.1,0.019,0.013,0.069,0.001,0.044,0.023,0,0.095,0.112,0.001,0.001,1960,X52
1380,6.625,0.25,68000,81000,0.132,0.628,0.006,0.003,0.003,0.001,0.007,0.003,0,0.004,0.012,0.001,0.001,1950,X52
1178,6.625,0.141,68500,79000,0.209,0.964,0.017,0.008,0.043,0.001,0.028,0.006,0,0.019,0.072,0.001,0.019,1968,X52
1310,8.625,0.156,68500,85000,0.206,1.11,0.017,0.01,0.058,0.001,0.02,0.005,0,0.073,0.043,0.001,0.001,1962,X52
1310,8.625,0.156,68500,85000,0.22,1.18,0.018,0.013,0.083,0.001,0.003,0.006,0,0.072,0.05,0.002,0.001,1962,X52
1310,8.625,0.156,68500,85000,0.227,1.1,0.02,0.013,0.021,0.002,0.026,0.006,0,0.028,0.055,0.001,0.001,1962,X52
1310,8.625,0.156,68500,85000,0.264,1.13,0.013,0.012,0.016,0.002,0.024,0.005,0,0.014,0.028,0.001,0.001,1962,X52
1371,8.625,0.203,68500,94000,0.248,1.11,0.02,0.01,0.015,0.005,0.014,0.006,0,0.009,0.009,0.001,0.001,1962,X52
175,10.75,0.203,68700,82300,0.19,0.91,0.02,0.01,0.015,0.007,0.011,0.006,0.002,0.008,0.008,0.003,0.025,1967,X52
175,10.75,0.203,68700,82300,0.16,0.88,0.021,0.01,0.015,0.007,0.01,0.008,0.002,0.009,0.009,0.003,0.024,1967,X52
996,20,0.219,69000,93000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,69000,93000,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,69000,93000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,69000,93000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
1162,8.625,0.188,69000,89000,0.239,1.09,0.018,0.012,0.194,0.003,0.03,0.012,0,0.071,0.174,0.002,0.001,1972,X52
1162,8.625,0.188,69000,90000,0.239,1.09,0.018,0.012,0.194,0.003,0.03,0.012,0,0.071,0.174,0.002,0.001,1972,X52
1162,8.625,0.188,69000,89000,0.242,1.08,0.017,0.012,0.196,0.005,0.03,0.012,0,0.071,0.173,0.002,0.001,1972,X52
1162,8.625,0.188,69000,90000,0.242,1.08,0.017,0.012,0.196,0.005,0.03,0.012,0,0.071,0.173,0.002,0.001,1972,X52
1162,8.625,0.188,69000,89000,0.26,1.2,0.02,0.008,0.245,0.002,0.035,0.015,0,0.069,0.156,0.002,0.001,1972,X52
1162,8.625,0.188,69000,90000,0.26,1.2,0.02,0.008,0.245,0.002,0.035,0.015,0,0.069,0.156,0.002,0.001,1972,X52
1195,8.625,0.188,69000,81500,0.208,0.747,0.015,0.008,0.06,0.005,0.025,0.006,0,0.039,0.047,0.001,0.018,1963,X52
1308,10.75,0.385,69000,77000,0.036,1.1,0.001,0.012,0.218,0.029,0.033,0.009,0,0.024,0.059,0.011,0.033,2012,X52
1405,8.625,0.188,69000,77500,0.159,0.734,0.01,0.006,0.006,0.002,0.013,0.004,0.048,0.008,0.012,0.001,0.001,1983,X52
1405,8.625,0.188,69000,77500,0.13,0.76,0.008,0.007,0.004,0.002,0.014,0.004,0.056,0.009,0.013,0.001,0.001,1983,X52
51,8.625,0.219,69250,92750,0.32,0.92,0.021,0.006,0.006,0.016,0.013,0.012,0,0.018,0.074,0,0,1960,X52
51,8.625,0.219,69250,92750,0.29,1.14,0.018,0.009,0.003,0.005,0.009,0.011,0,0.008,0.016,0,0,1960,X52
51,8.625,0.219,69250,92750,0.31,1.17,0.03,0.011,0.006,0.004,0.009,0.014,0,0.008,0.015,0,0,1960,X52
51,8.625,0.219,69250,92750,0.25,1.09,0.014,0.008,0.006,0.002,0.009,0.011,0,0.009,0.021,0,0,1960,X52
1527,8.625,0.358,69400,74400,0.074,0.946,0.009,0.017,0.141,0.01,0.025,0.008,0,0.022,0.008,0.001,0.011,1979,X52
132,20,0.344,69500,79000,0.25,1.1,0.029,0.016,0.048,0,0.02,0.004,0.001,0.037,0.14,0.002,0,1952,X52
169,10.75,0.188,69500,86000,0.24,1.17,0.019,0.012,0.25,0.005,0.043,0.015,0.003,0.063,0.11,0.003,0.004,1972,X52
169,10.75,0.188,69500,86000,0.24,1.18,0.022,0.013,0.25,0.003,0.036,0.015,0.003,0.073,0.1,0.003,0.004,1972,X52
255,10.75,0.188,69500,79000,0.18,0.931,0.016,0.006,0.028,0.004,0.028,0.014,0.002,0.029,0.045,0.003,0.038,1970,X52
132,20,0.344,69500,79000,0.27,1.1,0.03,0.012,0.064,0,0.019,0.004,0.002,0.035,0.14,0.002,0.001,1952,X52
132,20,0.344,69500,79000,0.23,0.93,0.032,0.014,0.038,0.001,0.026,0.005,0.001,0.032,0.14,0.002,0,1952,X52
1353,12.75,0.312,69500,81000,0.061,1.04,0.002,0.013,0.154,0.042,0.02,0.006,0,0.008,0.01,0.002,0.029,2014,X52
1154,12.75,0.203,70000,91500,0.262,1.15,0.022,0.019,0.025,0.004,0.048,0.014,0,0.016,0.01,0.002,0.014,1969,X52
1395,12.75,0.312,70000,79000,0.062,1.03,0.0174,0.012,0.174,0.036,0.028,0.005,0,0.01,0.017,0.002,0.03,2015,X52
172,6.625,0.128,70400,89900,0.26,0.7,0.018,0.009,0.003,0.001,0.014,0.004,0.055,0.008,0.009,0.002,0.003,1980,X52
1162,8.625,0.188,70500,90500,0.239,1.09,0.018,0.012,0.194,0.003,0.03,0.012,0,0.071,0.174,0.002,0.001,1972,X52
1162,8.625,0.188,70500,90500,0.242,1.08,0.017,0.012,0.196,0.005,0.03,0.012,0,0.071,0.173,0.002,0.001,1972,X52
1162,8.625,0.188,70500,90500,0.26,1.2,0.02,0.008,0.245,0.002,0.035,0.015,0,0.069,0.156,0.002,0.001,1972,X52
1370,8.625,0.188,70500,95000,0.272,1.08,0.01,0.009,0.019,0.006,0.013,0.035,0,0.008,0.007,0.001,0.001,1962,X52
1370,8.625,0.188,70500,95000,0.269,1.21,0.011,0.009,0.015,0.002,0.03,0.016,0.036,0.013,0.08,0.002,0.001,1962,X52
1372,6.625,0.156,70500,81000,0.226,0.976,0.015,0.017,0.128,0.003,0.04,0.01,0,0.052,0.1,0.002,0.001,1972,X52
996,20,0.219,71500,94000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,71500,94000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,71500,94000,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,71500,94000,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,71500,94000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,71500,94000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,71500,94000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,71500,94000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
1219,10.75,0.5,71500,75700,0.056,1,0.002,0.012,0.186,0.027,0.053,0.017,0,0.044,0.142,0.01,0.016,2012,X52
1219,10.75,0.5,71500,75700,0.059,0.99,0.001,0.012,0.193,0.026,0.044,0.015,0,0.054,0.138,0.01,0.014,2012,X52
1310,8.625,0.156,71500,90500,0.206,1.11,0.017,0.01,0.058,0.001,0.02,0.005,0,0.073,0.043,0.001,0.001,1962,X52
1310,8.625,0.156,71500,90500,0.22,1.18,0.018,0.013,0.083,0.001,0.003,0.006,0,0.072,0.05,0.002,0.001,1962,X52
1310,8.625,0.156,71500,90500,0.227,1.1,0.02,0.013,0.021,0.002,0.026,0.006,0,0.028,0.055,0.001,0.001,1962,X52
1310,8.625,0.156,71500,90500,0.264,1.13,0.013,0.012,0.016,0.002,0.024,0.005,0,0.014,0.028,0.001,0.001,1962,X52
1459,8.625,0.188,71500,95500,0.275,1.09,0.014,0.01,0.022,0.002,0.013,0.035,0,0.009,0.008,0.001,0.001,1962,X52
175,10.75,0.203,71600,88100,0.19,0.91,0.02,0.01,0.015,0.007,0.011,0.006,0.002,0.008,0.008,0.003,0.025,1967,X52
175,10.75,0.203,71600,88100,0.16,0.88,0.021,0.01,0.015,0.007,0.01,0.008,0.002,0.009,0.009,0.003,0.024,1967,X52
1480,8.625,0.188,71600,90100,0.285,1.04,0.014,0.014,0.022,0.002,0.015,0.005,0,0.008,0.01,0.001,0.001,1962,X52
169,10.75,0.188,72000,87500,0.24,1.17,0.019,0.012,0.25,0.005,0.043,0.015,0.003,0.063,0.11,0.003,0.004,1972,X52
169,10.75,0.188,72000,87500,0.24,1.18,0.022,0.013,0.25,0.003,0.036,0.015,0.003,0.073,0.1,0.003,0.004,1972,X52
1308,10.75,0.385,72000,79500,0.036,1.1,0.001,0.012,0.218,0.029,0.033,0.009,0,0.024,0.059,0.011,0.033,2012,X52
332,12.75,0.25,72500,91000,0.204,0.729,0.016,0.006,0.01,0.009,0.02,0.004,0.001,0.033,0.03,0.002,0.03,1971,X52
90,26,0.281,73000,81000,0.29,1,0.023,0.01,0.088,0,0.16,0.01,0,0.036,0.07,0,0,1956,X52
1219,10.75,0.5,73000,79000,0.056,1,0.002,0.012,0.186,0.027,0.053,0.017,0,0.044,0.142,0.01,0.016,2012,X52
1219,10.75,0.5,73000,79000,0.059,0.99,0.001,0.012,0.193,0.026,0.044,0.015,0,0.054,0.138,0.01,0.014,2012,X52
1310,8.625,0.156,73000,87000,0.206,1.11,0.017,0.01,0.058,0.001,0.02,0.005,0,0.073,0.043,0.001,0.001,1962,X52
1310,8.625,0.156,73000,87000,0.22,1.18,0.018,0.013,0.083,0.001,0.003,0.006,0,0.072,0.05,0.002,0.001,1962,X52
1310,8.625,0.156,73000,87000,0.227,1.1,0.02,0.013,0.021,0.002,0.026,0.006,0,0.028,0.055,0.001,0.001,1962,X52
1310,8.625,0.156,73000,87000,0.264,1.13,0.013,0.012,0.016,0.002,0.024,0.005,0,0.014,0.028,0.001,0.001,1962,X52
1515,10.75,0.188,74100,87400,0.165,0.933,0.014,0.009,0.026,0.001,0.04,0.008,0,0.025,0.04,0.001,0.034,1970,X52
1515,10.75,0.188,74100,87400,0.192,0.927,0.02,0.03,0.028,0.004,0.047,0.012,0,0.04,0.037,0.001,0.033,1970,X52
51,8.625,0.219,74250,105500,0.32,0.92,0.021,0.006,0.006,0.016,0.013,0.012,0,0.018,0.074,0,0,1960,X52
51,8.625,0.219,74250,105500,0.29,1.14,0.018,0.009,0.003,0.005,0.009,0.011,0,0.008,0.016,0,0,1960,X52
51,8.625,0.219,74250,105500,0.31,1.17,0.03,0.011,0.006,0.004,0.009,0.014,0,0.008,0.015,0,0,1960,X52
51,8.625,0.219,74250,105500,0.25,1.09,0.014,0.008,0.006,0.002,0.009,0.011,0,0.009,0.021,0,0,1960,X52
1515,10.75,0.188,75100,88500,0.165,0.933,0.014,0.009,0.026,0.001,0.04,0.008,0,0.025,0.04,0.001,0.034,1970,X52
1515,10.75,0.188,75100,88500,0.192,0.927,0.02,0.03,0.028,0.004,0.047,0.012,0,0.04,0.037,0.001,0.033,1970,X52
